user_id,cate,shop_id
1169848,34,6302
1172073,34,1886
1172761,34,6302
1179932,34,7807
1188248,34,526
1188248,34,3230
1192313,34,4611
1195230,34,4349
1196528,34,4024
1196528,34,3230
1200940,34,2169
1203446,34,7498
1206396,34,3230
1212446,34,4349
1214598,34,3939
1214598,34,4349
1217032,34,6302
1217307,34,4665
1217307,34,4349
1218693,34,9221
1218693,34,3105
1218693,34,3939
1218693,34,4349
1224819,34,4349
1224991,34,6413
1224991,34,4349
1226652,34,1886
1229505,34,1886
1229505,34,4349
1230903,34,526
1239065,34,1337
1239065,34,1886
1239065,34,4349
1239065,34,3230
1239992,34,3230
1241901,34,1315
1241901,34,7140
1241901,34,6302
1241901,34,10036
1244590,34,4611
1247590,34,2878
1248164,34,4665
1248164,34,4349
1251831,34,3230
1254635,34,6302
1257947,34,526
1257947,34,4349
1257947,34,3230
1262873,34,4349
1263679,34,7498
1263679,34,9583
1263679,34,7127
1263679,34,1886
1263679,34,3230
1270621,34,902
1270621,34,3501
1270621,34,9221
1270621,34,2169
1270621,34,3105
1270621,34,4665
1270621,34,4611
1270621,34,7498
1270621,34,7127
1270621,34,3939
1270621,34,1886
1270621,34,4349
1276418,34,4349
1277958,34,4349
1277958,34,3230
1283595,34,4665
1283595,34,7127
1283595,34,1886
1287547,34,1886
1290493,34,2169
1293881,34,6302
1301636,34,4349
1313060,34,1316
1315082,34,244
1318036,34,1315
1321008,34,3230
1328751,34,7498
1335337,34,6302
1335887,34,6302
1337497,34,1337
1337497,34,1886
1339346,34,7807
1339346,34,526
1341923,34,6302
1347077,34,1337
1348151,34,2169
1348151,34,1886
1348151,34,6302
1348837,34,4665
1348837,34,4024
1355134,34,6302
1355134,34,10036
1357756,34,4665
1357756,34,7498
1357756,34,4349
1357756,34,3230
1359166,34,4349
1363622,34,3939
1363873,34,4024
1364221,34,3939
1364221,34,4349
1364274,34,4665
1364274,34,526
1368882,34,4024
1369580,34,2878
1369580,34,7127
1378150,34,3105
1378150,34,1886
1378150,34,4349
1378229,34,9221
1378682,34,3230
1391900,34,1886
1396026,34,9221
1396026,34,3939
1397846,34,4349
1397846,34,3230
1399611,34,2169
1399611,34,6413
1407288,34,1315
1413010,34,7498
1414602,34,4665
1414602,34,3230
1419676,34,7807
1419676,34,1337
1419676,34,4665
1419676,34,4349
1423267,34,2878
1423267,34,7127
1426340,34,3939
1436245,34,3230
1437706,34,6302
1442182,34,6302
1442848,34,2169
1442997,34,1886
1442997,34,4349
1447417,34,3230
1453370,34,4024
1456298,34,526
1456298,34,6413
1456298,34,6302
1456298,34,3230
1462666,34,3501
1462666,34,7127
1462666,34,3939
1462666,34,1886
1462666,34,4349
1470957,34,7127
1475478,34,6302
1475478,34,3230
1479511,34,1886
1480033,34,4349
1485692,34,6302
1489147,34,237
1489779,34,2169
1489779,34,10036
1489779,34,4349
1492757,34,1337
1492757,34,1528
1492757,34,3939
1492757,34,4349
1494931,34,9734
1494931,34,9328
1494931,34,4665
1494931,34,526
1494931,34,9583
1494931,34,6327
1495953,34,9247
1495953,34,9583
1499560,34,4665
1499560,34,4024
1499560,34,4611
1499560,34,7498
1499560,34,4349
1499560,34,3230
1504984,34,2169
1504984,34,6302
1504984,34,3230
1505243,34,7140
1505243,34,6302
1513664,34,4665
1518061,34,1337
1518061,34,4349
1520344,34,1337
1520414,34,6302
1526074,34,1634
1526074,34,404
1526074,34,6413
1526074,34,3230
1527391,34,4024
1527801,34,3230
1530394,34,1315
1531288,34,1315
1531603,34,2169
1531629,34,244
1532951,34,4349
1533563,34,6413
1533563,34,6302
1533563,34,4349
1534840,34,6302
1537646,34,2878
1540130,34,9221
1540130,34,3105
1540130,34,4349
1542437,34,3105
1543337,34,3501
1543337,34,3939
1543337,34,4349
1543425,34,4349
1545130,34,526
1547341,34,4349
1552956,34,4349
1556032,34,3105
1557813,34,7140
1560603,34,7807
1560603,34,4024
1560603,34,3230
1560762,34,4611
1561534,34,6302
1561534,34,3230
1565053,34,4349
1566205,34,6413
1566205,34,6302
1566205,34,3230
1574149,34,244
1574505,34,3230
1575689,34,1528
1581255,34,7498
1583800,34,7498
1595867,34,3501
1605000,34,4349
1606725,34,4349
1606994,34,6327
1608701,34,1315
1608701,34,526
779474,34,2169
779474,34,3939
779474,34,4349
1200174,34,3501
55058,34,6302
83052,34,4349
330918,34,1886
1003200,34,3230
550530,34,1316
1155387,34,7498
1155387,34,1886
38806,34,7127
133039,34,2169
133039,34,4349
1407675,34,6413
1383967,34,3230
48028,34,2878
415539,34,4349
1203088,34,1315
1097308,34,6413
1379014,34,3230
33921,34,4349
476735,34,3230
198483,34,3230
1171655,34,3105
1171655,34,3939
1302553,34,526
635833,34,9649
846839,34,3939
532930,34,3939
207873,34,6302
418453,34,9221
418453,34,7127
418453,34,4349
726925,34,7140
1195641,34,2169
1195641,34,6413
847031,34,3501
847031,34,2169
915401,34,2878
1419791,34,1315
1248942,34,4349
557116,34,4349
119911,34,1886
289598,34,3230
377496,34,7127
377496,34,1886
495172,34,4024
1464348,34,9221
1464348,34,3105
1464348,34,4349
307566,34,2169
811684,34,3230
865886,34,3230
664127,34,4665
1330633,34,2878
724400,34,3230
1475518,34,4611
64400,34,4611
64400,34,1886
578410,34,244
578410,34,7127
255274,34,3230
1030567,34,1528
778762,34,4349
251784,34,3501
251784,34,4611
1414064,34,7140
1414064,34,6302
1151481,34,9221
1151481,34,3939
1151481,34,1886
1151481,34,4349
305491,34,4349
638888,34,3105
286822,34,3230
1423125,34,2169
1423125,34,3105
878640,34,6302
696392,34,2169
821675,34,6302
149926,34,3939
149926,34,7140
149926,34,3230
734568,34,4024
1084227,34,1315
677105,34,9430
693039,34,244
693039,34,237
1507576,34,526
1507576,34,3230
459780,34,4349
1079041,34,7140
1143351,34,1528
213062,34,4024
213062,34,7140
213062,34,3230
538265,34,4024
67079,34,3230
599677,34,1870
599677,34,4611
599677,34,4349
13080,34,6302
574870,34,3939
1245077,34,237
1245077,34,7127
1245077,34,1886
921751,34,7498
921751,34,7127
921751,34,4349
1501257,34,6302
1153365,34,2169
288964,34,4349
611361,34,7140
580217,34,3939
580217,34,4349
1444110,34,4349
1444110,34,3230
572659,34,7127
572659,34,3939
572659,34,1886
572659,34,4349
640799,34,1315
640799,34,2169
984458,34,9221
984458,34,4349
701056,34,3230
1054023,34,7498
825623,34,7127
498730,34,4349
174103,34,4349
927762,34,7127
6036,34,9221
6036,34,9328
6036,34,6302
6036,34,3230
612631,34,6327
285927,34,1316
84692,34,2169
851472,34,1634
1514261,34,1316
1101013,34,1528
1101013,34,4665
1101013,34,4024
1101013,34,3230
1047892,34,4349
911157,34,3939
911157,34,4349
233849,34,3501
1254228,34,3230
254565,34,6302
595060,34,6302
595060,34,3230
1567816,34,10036
1561564,34,9221
1561564,34,3939
1062864,34,7498
178570,34,4349
1124233,34,6302
693767,34,902
573305,34,2174
1246538,34,4349
292663,34,3230
1506838,34,9359
887761,34,2884
887761,34,9221
887761,34,4611
887761,34,3939
814409,34,3939
872396,34,3501
773718,34,3230
1275233,34,4024
656662,34,9328
1534567,34,3939
478194,34,6413
1372711,34,3939
13763,34,7498
13763,34,7127
13763,34,4349
1567791,34,2169
1191963,34,4665
1191963,34,4349
1191963,34,3230
886580,34,3230
311485,34,6302
311485,34,3230
357433,34,1886
493372,34,3230
1262205,34,3230
237831,34,2174
237831,34,2878
962810,34,7140
456634,34,7140
1109185,34,7140
1109185,34,6302
1109185,34,3230
862188,34,902
862188,34,1870
862188,34,3939
862188,34,3230
1605578,34,4349
303383,34,1634
592542,34,4349
1046119,34,6302
567979,34,2174
567979,34,1886
1410822,34,4349
180370,34,9221
180370,34,7140
251215,34,2878
395019,34,4024
395019,34,3230
156109,34,6302
629683,34,2174
629683,34,2878
1178359,34,7498
1178359,34,7127
1169345,34,526
876679,34,3230
1370461,34,1870
1370461,34,3501
1370461,34,3939
614672,34,4665
533242,34,2878
390448,34,4349
309418,34,7498
309418,34,7127
309418,34,4349
1010014,34,4024
1010014,34,3230
893661,34,4024
1077857,34,4611
475289,34,6302
480554,34,2878
601712,34,2169
1162674,34,4665
1162674,34,4024
1162674,34,4349
1162674,34,3230
963287,34,3230
1594566,34,4349
1594566,34,3230
1191802,34,6413
370828,34,1337
370828,34,526
309702,34,4611
1591653,34,7498
464212,34,2169
1166145,34,7127
1554046,34,3230
1114116,34,4349
1114116,34,3230
1236058,34,6302
205512,34,9221
205512,34,3939
505576,34,1315
916217,34,6302
614749,34,4665
614749,34,4349
514909,34,7807
679277,34,3230
1598677,34,4349
1531928,34,7498
1549533,34,7140
939842,34,1315
1248475,34,4665
1248475,34,4349
1332879,34,3501
686685,34,4349
715244,34,4665
1364537,34,4024
436767,34,6302
509441,34,7140
808913,34,4611
1077822,34,1315
1077822,34,526
1455698,34,4349
1539279,34,4349
980041,34,9221
550049,34,1886
967985,34,4349
1587618,34,4665
1587618,34,4349
565011,34,1315
565011,34,3230
489703,34,4665
489703,34,7127
489703,34,1886
489703,34,3230
1304788,34,3230
374062,34,1315
374062,34,526
374062,34,7140
374062,34,6302
374062,34,3230
734435,34,6302
1506489,34,6302
1032673,34,6302
160528,34,7807
1270608,34,7127
458016,34,4349
164912,34,6327
1106564,34,9221
1108220,34,4349
247275,34,2169
6486,34,3939
1482317,34,244
1577775,34,1886
187560,34,1315
1001737,34,3230
82396,34,1315
82396,34,526
82396,34,4024
82396,34,7140
82396,34,6302
82396,34,3230
365767,34,4024
512403,34,4024
764645,34,4665
764645,34,6302
764645,34,4349
764645,34,3230
1473463,34,7127
49231,34,4349
344861,34,3105
5581,34,3230
1264567,34,2169
1023082,34,2878
1268499,34,237
16345,34,1315
1089943,34,4024
401030,34,6327
1416088,34,3230
541830,34,4024
1344758,34,10036
1163384,34,1315
1163384,34,2169
1163384,34,4349
984785,34,1337
984785,34,3939
984785,34,1886
1136179,34,7807
1323773,34,7807
1323773,34,6302
877115,34,2169
314420,34,9221
816318,34,244
816318,34,4349
816318,34,3230
696723,34,3501
696723,34,4349
1537065,34,7127
1537065,34,1886
1492045,34,9221
1492045,34,4349
1466599,34,526
1466599,34,3939
1405001,34,526
1124735,34,4349
743384,34,6302
1421512,34,2169
890983,34,7807
890983,34,6302
1204843,34,6302
29261,34,7498
174306,34,3230
1413317,34,1315
722554,34,1315
1199346,34,244
1334178,34,7140
553822,34,3501
553822,34,1886
1459692,34,3230
1193190,34,2878
1193190,34,7127
1193190,34,3230
415183,34,7140
1138806,34,1337
975126,34,3230
1539818,34,9221
1539818,34,2169
1539818,34,4611
1539818,34,4349
570641,34,4665
823343,34,6302
823343,34,3230
544296,34,1315
544296,34,2878
140583,34,4349
70531,34,10036
1544474,34,6302
293678,34,3230
1318070,34,4349
223164,34,6302
749480,34,2169
749480,34,3230
330875,34,4665
1189380,34,7140
1589656,34,6302
375598,34,3230
24126,34,7127
1471228,34,4349
1471228,34,3230
500455,34,244
37041,34,3230
193374,34,244
193374,34,237
456956,34,3230
707578,34,2169
982953,34,1315
854672,34,4349
1214529,34,3230
1133375,34,4665
1070121,34,3105
1070121,34,4349
534090,34,3939
345368,34,2878
1436721,34,7140
1436721,34,3230
48844,34,3230
1452936,34,1870
1452936,34,4349
751334,34,4611
751334,34,4349
1471011,34,7140
619272,34,7140
425507,34,3105
758755,34,244
1449240,34,3230
1565921,34,4024
385905,34,4349
385905,34,3230
204723,34,9221
1066706,34,3230
724139,34,1315
1091539,34,2169
780275,34,4349
291106,34,2169
291106,34,4024
1189433,34,4349
1021955,34,4024
1021955,34,7140
1021955,34,3230
532549,34,2878
713466,34,4665
1186067,34,526
1186067,34,3230
1174036,34,1886
35268,34,4349
498437,34,7140
231029,34,3939
429062,34,4611
429062,34,4349
640242,34,9221
640242,34,3105
321279,34,3230
1151783,34,2878
465399,34,6327
1489770,34,4349
1489770,34,3230
118121,34,3105
1314440,34,6302
75568,34,1315
605006,34,2878
1326983,34,4349
347921,34,2174
90644,34,3939
327354,34,4349
1401112,34,9359
515589,34,7127
1556096,34,3230
774650,34,7127
774650,34,1886
233039,34,2878
703338,34,6302
1220847,34,6327
948111,34,7127
91795,34,9221
91795,34,2169
58559,34,9221
58559,34,2169
58559,34,3939
1591788,34,7127
468369,34,2174
468369,34,2878
468369,34,7127
503545,34,2169
1159467,34,3501
1159467,34,9221
1159467,34,3105
1159467,34,3939
1159467,34,4349
1374313,34,7498
1250428,34,4665
598725,34,7140
1479212,34,9221
1479212,34,3939
1479212,34,3230
1316170,34,6413
397223,34,6302
532230,34,2169
934762,34,2169
1174073,34,1886
755191,34,3105
256333,34,526
1149323,34,2169
318701,34,1886
489376,34,6302
489376,34,4349
387584,34,1886
1399301,34,2169
691891,34,4665
691891,34,7498
691891,34,4349
530554,34,4349
1388891,34,4349
1601014,34,7807
1601014,34,4349
188986,34,9221
188986,34,3939
297037,34,2174
297037,34,2878
584466,34,4611
144904,34,1886
1582964,34,4349
1582964,34,3230
123566,34,2169
1328362,34,3230
144414,34,1870
133983,34,9221
133983,34,4611
133983,34,3939
1594917,34,3105
1188970,34,4349
327970,34,7140
429908,34,2169
429908,34,6302
221075,34,526
1220471,34,2878
1436924,34,2174
1317740,34,1886
1317740,34,4349
1579036,34,1870
972861,34,1886
182123,34,237
182123,34,7127
1066630,34,9221
1266646,34,2169
210249,34,9221
210249,34,3105
210249,34,3939
294363,34,4349
933289,34,1634
933289,34,9328
933289,34,7140
933289,34,3230
882394,34,6302
252345,34,4611
316806,34,1870
316806,34,4349
316806,34,3230
1546205,34,1886
1115848,34,10036
846909,34,4349
521216,34,3105
657639,34,4611
529249,34,4349
1274112,34,3230
1009763,34,7127
1009763,34,3230
1492693,34,7498
1492693,34,1886
115477,34,4024
379518,34,4024
379518,34,3230
1091591,34,3105
1091591,34,4349
566156,34,526
566156,34,1886
823304,34,7140
1482558,34,4611
203288,34,7498
966224,34,6302
1169371,34,2884
1597309,34,4349
293981,34,9221
285284,34,2174
285284,34,2878
139831,34,2878
471880,34,2169
323861,34,3230
807770,34,4349
61254,34,3230
1014490,34,1886
795077,34,3105
795077,34,7498
795077,34,6413
795077,34,1886
795077,34,4349
521781,34,6327
715093,34,3939
715093,34,4349
826425,34,7140
1084343,34,2878
973261,34,4024
973261,34,7127
973261,34,1886
973261,34,4349
973261,34,3230
158729,34,3939
433666,34,3230
799152,34,3230
494425,34,4349
556988,34,3230
563888,34,7140
231045,34,3230
1182457,34,4349
1100950,34,3230
1210896,34,6302
1335637,34,6302
1493952,34,4024
1493952,34,9649
1493952,34,6327
1493952,34,3230
723278,34,7140
1337893,34,6302
332725,34,7140
1541822,34,2169
256213,34,2169
341147,34,2878
393449,34,9583
1433742,34,237
1030241,34,4665
746521,34,526
263467,34,3230
1467899,34,7127
1467899,34,4349
1467899,34,3230
1093096,34,7127
1093096,34,1886
1307942,34,2169
920256,34,6302
91913,34,9583
1008070,34,3501
1167241,34,526
878526,34,2169
878526,34,6302
878526,34,3230
242610,34,3230
1447478,34,3105
1517697,34,404
1517697,34,4349
321741,34,4024
321741,34,3230
4534,34,3230
1318803,34,3230
1067108,34,6302
241541,34,2878
516238,34,7127
1434120,34,6302
242235,34,9221
242235,34,3939
242235,34,3230
1473388,34,526
1591679,34,6302
1228240,34,4349
184775,34,2169
434664,34,2174
153755,34,2169
153755,34,4349
1493383,34,4349
1123679,34,7140
1161270,34,2169
1161270,34,3105
1161270,34,6413
1161270,34,3230
469811,34,4349
972785,34,7498
972785,34,1886
372305,34,7498
372305,34,1886
1603966,34,4665
1603966,34,526
1603966,34,1886
1603966,34,6302
1603966,34,3230
448264,34,3230
312972,34,526
1174301,34,4665
1604484,34,4024
1604484,34,3230
593458,34,526
704156,34,6302
1262206,34,6302
281117,34,1315
281117,34,1337
281117,34,7498
430799,34,3230
584052,34,7127
1559493,34,6413
863599,34,3939
1155314,34,6302
1155314,34,4349
935842,34,6302
1172623,34,4349
553111,34,1315
475697,34,404
475697,34,1886
305006,34,4349
1403736,34,244
1403736,34,4349
1486151,34,7140
1372091,34,7127
1372091,34,6302
782165,34,2878
782165,34,3230
1290058,34,1315
520303,34,4024
520303,34,7127
1485028,34,6302
1485028,34,4349
268134,34,7127
268134,34,3939
550074,34,6302
936551,34,526
936551,34,6302
936551,34,3230
1428444,34,3105
1428444,34,4665
1428444,34,1886
61322,34,3230
1478832,34,9359
118322,34,2174
118322,34,4665
118322,34,4611
118322,34,7127
118322,34,4349
118322,34,3230
78014,34,1337
1238629,34,9649
679682,34,3230
164789,34,3230
752703,34,902
1472842,34,2169
1472842,34,526
1240117,34,3230
1057580,34,1315
1317075,34,4024
787505,34,3230
18739,34,7127
1159723,34,9221
558323,34,1315
744450,34,1315
744450,34,1886
343049,34,3230
761502,34,244
1208580,34,3105
1208580,34,3939
525948,34,2169
1515051,34,6302
1380631,34,1315
1380631,34,1316
1380631,34,526
1380631,34,6413
1380631,34,6302
1380631,34,4349
1380631,34,3230
135540,34,4349
2023,34,4024
2023,34,6302
655358,34,7127
425062,34,7498
425062,34,4349
722588,34,4665
1108009,34,6413
1285395,34,3230
394292,34,2174
394292,34,2878
394292,34,1886
394292,34,3230
1013420,34,10036
1582119,34,6413
1582119,34,7140
985000,34,6413
985000,34,7127
1534379,34,3501
1534379,34,3105
1534379,34,3939
1315387,34,4665
1315387,34,4349
1315387,34,3230
314933,34,6302
259104,34,7140
259104,34,6302
1310614,34,2169
1310614,34,7140
709709,34,4349
61362,34,3230
1278216,34,2169
1579798,34,9583
571928,34,4024
640645,34,6413
1367821,34,7140
653883,34,3230
1317965,34,6302
1023173,34,2169
632955,34,3230
363177,34,3230
452650,34,9221
452650,34,3939
452650,34,4349
307081,34,7127
1400163,34,1886
811836,34,4024
1501258,34,9734
957846,34,3105
572034,34,2169
953975,34,6413
1581433,34,2169
372361,34,902
372361,34,4611
372361,34,4349
897130,34,9583
20447,34,1886
426542,34,9221
1436157,34,3230
1018866,34,4349
287046,34,6302
548587,34,2169
237272,34,9221
1189840,34,2878
1189840,34,3230
1295032,34,9583
340175,34,6302
288744,34,3230
281564,34,6302
1495577,34,526
606898,34,2169
1242759,34,1886
538524,34,3230
1178060,34,2878
1004602,34,4665
1004602,34,7498
1004602,34,7127
1004602,34,1886
1004602,34,3230
165076,34,7807
165076,34,6413
1480352,34,7498
1480352,34,7127
1298010,34,6302
1298010,34,4349
1385307,34,3230
1398899,34,3939
532736,34,2169
532736,34,9649
708720,34,4024
708720,34,6413
708720,34,7140
708720,34,6302
676460,34,3939
306721,34,1886
4222,34,526
507392,34,3230
1556234,34,4349
1084640,34,526
1309471,34,10036
121571,34,4349
761884,34,4349
761884,34,3230
330390,34,3230
338772,34,4024
338772,34,6302
338772,34,3230
1457127,34,2169
1095381,34,3501
1095381,34,4349
1095381,34,3230
935386,34,7498
794514,34,1337
794514,34,4665
794514,34,4349
1041497,34,6413
1041497,34,7140
1394329,34,1316
465415,34,4349
111281,34,1315
111281,34,526
1341677,34,7127
1341677,34,1886
570377,34,10036
36111,34,1886
314239,34,3230
149437,34,3501
1140729,34,7140
1095277,34,1315
502963,34,3230
611910,34,2169
611910,34,6413
611910,34,6302
603002,34,4024
603002,34,7140
603002,34,10036
603002,34,4349
180035,34,4665
847850,34,1315
847850,34,526
259226,34,7498
985714,34,1886
789486,34,4611
789486,34,3230
1312446,34,9221
1312446,34,3230
358730,34,4665
358730,34,526
358730,34,7498
358730,34,6413
358730,34,4349
358730,34,3230
624846,34,6327
1336216,34,9221
1336216,34,3939
1336216,34,4349
1153335,34,1315
1477522,34,3939
217288,34,7807
217288,34,6413
217288,34,3230
163887,34,3230
426093,34,3230
1435212,34,526
1435212,34,4349
631305,34,244
631305,34,9221
631305,34,7498
418673,34,7127
418673,34,1886
454837,34,4024
1407460,34,4665
362247,34,526
362247,34,6302
1294011,34,4665
1294011,34,6302
1294011,34,4349
488405,34,9221
488405,34,2169
488405,34,6413
488405,34,6302
1146057,34,4349
1234499,34,9359
954850,34,237
470454,34,7498
258348,34,6302
425235,34,6302
1050975,34,7498
1050975,34,7127
1567180,34,4349
226578,34,10036
1310484,34,10036
1075378,34,1528
11755,34,4024
11755,34,6413
407999,34,1315
684095,34,6302
709005,34,9221
57043,34,4349
1243913,34,2174
704408,34,244
1451844,34,4349
767557,34,1528
767557,34,9430
1241773,34,9221
1577542,34,6302
607064,34,244
607064,34,7127
607064,34,4349
131109,34,2878
431395,34,7140
1102497,34,3939
305570,34,526
305570,34,3230
924011,34,7127
1161057,34,3230
1507671,34,4611
1045121,34,3939
1118201,34,3939
300860,34,6413
1396268,34,4349
1148954,34,7140
835295,34,1315
248514,34,9583
1209387,34,4024
1209387,34,3230
685014,34,4349
1509161,34,9430
1391536,34,9247
828148,34,3230
389820,34,9734
389820,34,3230
1585935,34,6302
1237381,34,3230
164749,34,4024
1344484,34,3230
62382,34,6302
1024141,34,1528
1024141,34,9430
954677,34,6302
1036508,34,4024
1036508,34,3230
991027,34,9221
995040,34,526
995040,34,4024
995040,34,3230
766325,34,4349
1377649,34,7140
1396042,34,3939
1396042,34,4349
856431,34,6302
856431,34,4349
856431,34,3230
262166,34,902
205870,34,9359
205870,34,2169
205870,34,4349
1059388,34,6302
1307579,34,4611
613236,34,1337
613236,34,4024
613236,34,7140
613236,34,3230
190429,34,2878
190429,34,7127
190429,34,1886
1024018,34,4024
1024018,34,3230
225388,34,7140
225388,34,3230
834494,34,237
834494,34,7127
834494,34,4349
110834,34,4349
110834,34,3230
968993,34,3230
1520196,34,4665
710643,34,2878
1349557,34,3230
319936,34,3230
227726,34,6327
1099904,34,2169
495103,34,4349
414779,34,4024
1528434,34,526
114817,34,7498
114817,34,3939
1304186,34,7127
619444,34,3230
909847,34,1886
1524496,34,6413
1371077,34,3501
1371077,34,7498
1085710,34,6302
1153575,34,4349
1153575,34,3230
1506807,34,4349
224627,34,2174
224627,34,4349
1204217,34,4024
70485,34,1315
70485,34,526
49723,34,9221
49723,34,3939
1095831,34,4024
95073,34,2169
95073,34,4349
1372813,34,2878
22759,34,6302
1095903,34,1886
333658,34,6302
1082575,34,244
1082575,34,4665
1082575,34,2878
1298406,34,1886
59790,34,1315
470070,34,2169
1358114,34,1315
1358114,34,1316
330170,34,6302
1320847,34,237
372549,34,4349
1501829,34,1337
1501829,34,4665
1501829,34,4349
960931,34,4024
1181410,34,6302
1181410,34,3230
661036,34,3230
309777,34,4611
597931,34,2174
597931,34,4665
617318,34,3230
1353105,34,1870
1353105,34,9221
1353105,34,4665
1353105,34,4349
11239,34,3939
11239,34,4349
995891,34,6302
504350,34,7127
888114,34,6302
184846,34,4349
101846,34,1337
101846,34,6413
101846,34,4349
380804,34,7140
1424541,34,4611
454255,34,4024
1433,26,3950
7240,26,4848
16491,26,4848
16491,26,3950
17144,26,3950
32958,26,9328
32958,26,5978
41659,26,5978
42177,26,5978
61852,26,8716
65825,26,7020
65825,26,3950
76478,26,835
77607,26,5978
81244,26,4848
81244,26,5978
103069,26,835
106155,26,5978
109094,26,4848
109094,26,5978
115526,26,4848
124536,26,8400
124536,26,2005
124536,26,5978
125346,26,4848
129859,26,2005
132686,26,4848
132686,26,3950
132686,26,5978
159598,26,5978
163183,26,4848
169618,26,9543
169618,26,9832
169618,26,7020
169618,26,4848
175466,26,5978
181150,26,9832
181150,26,4848
181150,26,3950
184196,26,9832
184196,26,7020
184196,26,4848
184196,26,3950
186594,26,5978
188522,26,9832
188522,26,7020
188522,26,3950
198786,26,5978
206678,26,4848
222264,26,3950
224730,26,5978
236497,26,3194
237463,26,5978
252071,26,3950
267869,26,5978
276637,26,4848
276672,26,2005
279939,26,9543
279939,26,9832
279939,26,7020
281625,26,3950
284840,26,4848
286541,26,5978
293874,26,3950
300152,26,9328
300152,26,5978
317720,26,9832
317720,26,835
317720,26,7020
317720,26,4848
317720,26,5978
329811,26,5978
331027,26,5978
337333,26,5978
345047,26,5978
351821,26,4848
351821,26,3950
351821,26,5978
359015,26,5978
362031,26,5978
377239,26,4848
390666,26,3950
395384,26,3194
399658,26,5978
408479,26,4848
411101,26,5978
430834,26,7020
430834,26,4848
430834,26,3950
434514,26,9543
437560,26,5978
466188,26,5978
475855,26,7020
475855,26,4848
480302,26,8400
480302,26,835
488771,26,9832
500594,26,7020
511992,26,5978
516202,26,9832
516202,26,4848
516202,26,5978
520639,26,5978
530479,26,2005
535192,26,4848
538758,26,3950
539977,26,4848
539977,26,3950
545156,26,4848
550481,26,5978
552252,26,4848
552252,26,3950
555041,26,4848
555041,26,3950
556360,26,3950
563771,26,9543
563771,26,4848
563771,26,3950
563771,26,5978
590173,26,5978
597007,26,4848
597007,26,3950
597007,26,5978
598015,26,8400
625913,26,9832
625913,26,5978
628985,26,5978
645225,26,4848
655162,26,9543
655162,26,9832
655162,26,3950
662558,26,835
672523,26,4848
673372,26,2005
684739,26,9543
684739,26,2005
684739,26,3950
690016,26,3950
690016,26,5978
699028,26,3950
702344,26,5978
712680,26,4848
712680,26,3950
717717,26,4848
717717,26,5978
719687,26,4848
730352,26,9543
730352,26,7020
730352,26,4848
730352,26,3950
732084,26,9543
732084,26,9832
732084,26,7020
732084,26,4848
732084,26,3950
732084,26,5978
733329,26,5978
750386,26,835
750498,26,4848
750498,26,3950
753342,26,5978
765751,26,4848
769184,26,5978
770275,26,4848
780136,26,3950
810739,26,9543
810739,26,9832
810739,26,7020
810739,26,4848
810739,26,3950
810739,26,5978
812516,26,9832
812516,26,3950
831211,26,4848
845420,26,9832
845420,26,4848
845420,26,3950
850767,26,4848
856045,26,3950
865157,26,4848
868393,26,5978
879261,26,5978
906307,26,9832
906307,26,7020
906307,26,4848
906307,26,3950
906307,26,5978
923476,26,3950
928121,26,4848
937109,26,5978
951422,26,835
953305,26,4848
959381,26,3950
967123,26,4848
967123,26,3950
979779,26,4848
987816,26,5978
992629,26,5978
1000345,26,5978
1007245,26,548
1011084,26,3950
1025091,26,4848
1054028,26,8716
1054028,26,835
1057669,26,5978
1059015,26,4848
1067210,26,5978
1070966,26,7020
1070966,26,4848
1075358,26,9543
1075358,26,4848
1075358,26,3950
1075358,26,5978
1091723,26,5978
1103038,26,8716
1117826,26,4848
1129280,26,3950
1137848,26,3194
1137848,26,8716
1140071,26,9543
1145077,26,5978
1145950,26,7020
1169637,26,5978
1172545,26,5978
1174949,26,3950
1182931,26,3950
1191746,26,9543
1191746,26,7020
1191746,26,4848
1191746,26,3950
1192336,26,4848
1206463,26,4848
1211712,26,4848
1216007,26,5978
1241245,26,3950
1244872,26,5978
1247317,26,4848
1255758,26,5978
1270189,26,4848
1305759,26,5978
1310186,26,9543
1310186,26,5978
1318360,26,3950
1325916,26,4848
1338679,26,4848
1338679,26,3950
1341860,26,5978
1355134,26,3194
1368815,26,5978
1370391,26,5978
1374549,26,4848
1388803,26,3950
1395738,26,4848
1395738,26,3950
1395738,26,5978
1396129,26,4848
1412973,26,9543
1412973,26,4848
1413948,26,3950
1413948,26,5978
1417127,26,9832
1417127,26,5978
1423655,26,5978
1429093,26,5978
1431139,26,4848
1466553,26,4848
1485100,26,8400
1485100,26,5978
1494664,26,4848
1494664,26,3950
1507610,26,9832
1507610,26,7020
1507610,26,4848
1507610,26,3950
1546975,26,4848
1551575,26,4848
1551575,26,3950
1564267,26,2005
1571926,26,3194
1579530,26,9543
1579530,26,4848
1588730,26,3194
1588730,26,5978
1598831,26,5978
1303759,26,4848
979952,26,5978
1591687,26,3950
1299418,26,8716
1299418,26,5978
1297511,26,9543
1297511,26,4848
1000140,26,5978
1546647,26,4848
1546647,26,3950
459208,26,4848
708967,26,4848
708967,26,3950
149217,26,4848
561748,26,4848
658978,26,4848
1324718,26,3950
1526598,26,3950
1049603,26,5978
229936,26,7020
229936,26,4848
229936,26,3950
1130443,26,2005
1130443,26,5978
